run_id,head_sha,shard,record_type,fixture,source_id,language,outcome,http_status,result_count,elapsed_ms,missing_source_count
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1411768577036936240,ja,RESULTS,none,7,351,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1424273154577029558,he,RESULTS,none,14,51,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1471784905273036181,ms,RESULTS,none,14,52,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1493666528525752601,zh-Hant,RESULTS,none,2,2343,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1553736397938752611,eu,RESULTS,none,14,109,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1573550798452063564,jv,RESULTS,none,14,78,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1713554459881080228,th,RESULTS,none,14,78,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,1952071260038453057,it,RESULTS,none,14,66,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2072928884077964642,cv,RESULTS,none,14,66,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2098905203823335614,ru,RESULTS,none,2,321,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2499283573021220255,en,RESULTS,none,14,64,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2655149515337070132,pt-BR,RESULTS,none,14,406,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2819252027406613931,eo,RESULTS,none,14,71,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2838715564514827672,uz,RESULTS,none,14,63,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,2875503798326600410,sk,RESULTS,none,14,76,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3260701926561129943,el,RESULTS,none,14,57,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3285208643537017688,ko,RESULTS,none,1,325,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3339599426223341161,ar,RESULTS,none,14,63,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3507378005483435886,sr,RESULTS,none,14,59,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3578612018159256808,cs,RESULTS,none,14,57,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3601180820582582605,be,RESULTS,none,14,65,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3686775439235747344,ga,RESULTS,none,14,61,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3781216447842245147,fa,RESULTS,none,14,56,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3807502156582598786,id,RESULTS,none,14,58,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,3846770256925560569,tr,RESULTS,none,14,60,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4150470519566206911,bn,RESULTS,none,14,57,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4273071356706429527,ta,RESULTS,none,14,55,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4284949320785450865,hu,RESULTS,none,14,55,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4505830566611664829,fr,RESULTS,none,14,62,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4638673959522768501,af,RESULTS,none,14,59,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4774459486579224459,ro,RESULTS,none,14,63,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4872213291993424667,no,RESULTS,none,14,65,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,4938773340256184018,es-419,RESULTS,none,14,59,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5098537545549490547,de,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5148895169070562838,zh-Hans,RESULTS,none,2,47,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5189216366882819742,pt,RESULTS,none,14,60,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5463447640980279236,bg,RESULTS,none,14,57,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5779037855201976894,uk,RESULTS,none,14,55,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5860541308324630662,ca,RESULTS,none,14,56,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,5967745367608513818,mn,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,6400665728063187402,es,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,6750440049024086587,nl,RESULTS,none,14,56,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,6840513937945146538,hi,RESULTS,none,14,55,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,6886894829142702925,te,RESULTS,none,14,57,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8033579885162383068,pl,RESULTS,none,14,53,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8254121249433835847,fi,RESULTS,none,14,55,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8548374501079910130,hr,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8578871918181236609,fil,RESULTS,none,14,60,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8773024089257004344,et,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8884149958776527952,kk,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,8952567078513962586,ka,RESULTS,none,14,56,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,9127464796236242233,az,RESULTS,none,14,54,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadex-1.6.0.apk,9194073792736219759,vi,RESULTS,none,14,53,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,182506561627032263,cs,RESULTS,none,56,1891,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,403504858442756278,fo,RESULTS,none,56,346,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,466560170889971500,cv,RESULTS,none,56,302,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,516446519459282312,pl,RESULTS,none,56,392,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,522919629093846860,da,RESULTS,none,56,353,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,1-203b73e5a8454f2f8c48eb0993dd6357f33e40f8,SOURCE,mangadot-1.6.23.apk,626361877295636066,af,RESULTS,none,56,370,
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0,FIXTURE_BATCH,animexnovel-1.6.19.apk,,,NO_VALID_JUNIT_RESULT,,,,1
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,0,FIXTURE_BATCH,manga-livre.to-1.6.57.apk,,,NO_VALID_JUNIT_RESULT,,,,1
35944402938,203b73e5a8454f2f8c48eb0993dd6357f33e40f8,3,FIXTURE_BATCH,mangafire-v1.6.34.apk,,,NO_VALID_JUNIT_RESULT,,,,7
